vehicle_age,mileage,days_since_last_service,oil_pressure,engine_temperature,tire_pressure,brake_fluid_level,brake_temperature,driving_pattern,days_until_failure,failure_probability,component_at_risk
7,37655,351,43.5,97.1,32.8,93.2,80.3,mixed,169,21.0,none
1,11563,302,31.0,99.5,33.6,94.8,87.9,mixed,10,57.8,oil_system
5,49477,222,49.5,97.0,33.2,93.1,84.2,mixed,55,2.9,none
1,28173,266,23.2,90.0,34.6,85.3,81.1,highway,5,92.4,oil_system
9,48685,250,51.7,89.0,31.9,87.4,86.5,mixed,92,6.2,none
4,22654,202,46.1,111.4,32.1,92.7,76.5,city,7,78.8,engine
3,33087,149,47.0,85.5,32.8,97.1,76.7,highway,67,15.6,none
6,42482,234,50.2,90.9,34.7,65.7,109.5,city,4,84.7,brakes
4,76362,341,49.1,104.5,32.7,88.4,89.5,highway,10,51.4,engine
1,46429,124,54.0,99.5,33.4,99.4,71.0,city,56,19.6,none
7,29119,290,53.0,85.6,33.7,86.8,86.7,city,73,15.8,none
8,26740,64,49.1,104.0,34.5,97.6,89.3,highway,12,62.2,engine
2,18412,143,42.5,99.0,34.4,55.7,113.6,highway,6,75.5,brakes
6,14175,245,23.8,86.2,31.4,86.6,79.7,highway,4,83.6,oil_system
8,40276,72,36.4,99.8,34.7,96.3,84.7,highway,28,36.6,oil_system
8,27912,338,46.4,94.6,30.4,59.4,101.2,mixed,3,95.4,brakes
6,48222,175,51.0,98.5,33.8,87.8,71.1,mixed,133,6.4,none
8,37983,210,53.0,85.5,33.8,53.0,105.0,mixed,3,85.7,brakes
4,17964,147,42.5,96.9,22.9,88.5,71.4,mixed,3,91.9,tires
10,34000,46,48.2,101.2,34.2,92.8,83.3,city,27,50.0,engine
4,51972,104,44.7,89.0,34.8,91.7,79.2,highway,28,38.3,general_service
1,10434,96,52.6,90.5,30.4,78.1,99.2,mixed,13,63.2,brakes
2,85315,83,53.1,98.5,32.1,89.4,88.7,city,11,76.3,general_service
1,95850,48,52.2,86.1,34.0,99.3,73.1,mixed,11,64.6,general_service
9,57462,196,50.7,98.7,31.0,82.1,95.1,city,12,52.0,brakes
1,95958,157,49.7,98.6,30.7,95.2,88.3,city,13,66.0,general_service
10,32746,346,54.5,97.1,20.6,99.8,73.5,mixed,2,77.9,tires
5,26804,314,42.8,94.8,26.2,96.7,75.0,highway,25,29.3,tires
6,23996,319,38.3,101.6,32.9,90.2,86.6,city,27,28.2,engine
4,45731,189,52.9,89.8,27.5,91.2,71.5,highway,29,47.1,tires
3,45378,26,42.9,97.4,30.7,88.4,79.3,city,108,21.7,none
4,72885,350,50.0,86.4,32.0,64.1,77.9,highway,8,61.0,brakes
3,26845,142,47.6,88.3,31.1,85.3,97.2,city,13,78.2,brakes
6,17017,25,45.9,95.1,31.9,98.3,98.4,highway,8,68.2,brakes
4,44866,300,48.9,107.3,30.7,96.1,71.2,city,5,77.8,engine
3,19071,220,38.2,95.3,30.8,82.9,92.1,city,26,29.0,brakes
4,21565,252,24.9,89.9,32.3,86.6,71.5,highway,7,88.3,oil_system
8,21547,280,41.7,87.7,34.0,94.2,83.4,highway,142,11.6,none
7,16028,363,44.8,107.1,32.9,92.6,70.4,highway,2,84.7,engine
7,26472,319,52.9,95.6,30.3,87.2,80.1,highway,113,4.3,none
10,11794,193,39.8,94.0,32.3,77.2,93.5,mixed,24,49.9,brakes
3,7024,231,50.8,85.4,32.8,94.6,71.8,highway,175,13.8,none
2,20883,113,35.0,94.0,32.7,99.8,78.4,mixed,19,29.9,oil_system
7,46153,277,43.5,97.1,31.6,87.8,87.5,highway,145,7.3,none
2,31530,338,53.8,91.4,32.5,93.9,74.4,mixed,130,4.2,none
6,6664,292,50.1,109.6,30.6,89.3,80.0,highway,1,87.4,engine
2,18106,199,41.4,88.7,34.5,57.2,101.7,mixed,3,85.7,brakes
4,48133,347,42.3,96.6,34.6,62.4,102.4,city,3,96.2,brakes
2,23485,208,44.2,98.1,31.6,87.4,83.1,city,138,4.6,none
9,19520,304,49.7,90.7,31.9,98.8,80.1,city,132,11.2,none
3,40423,243,29.9,88.9,33.8,95.1,75.6,mixed,11,50.1,oil_system
10,14688,299,44.2,96.8,27.6,93.8,73.4,mixed,27,33.2,tires
4,93780,185,51.7,90.6,32.1,88.5,73.9,mixed,13,64.5,general_service
8,14019,324,39.9,88.4,28.1,92.8,79.7,highway,15,28.4,tires
7,96612,289,49.5,93.8,33.4,86.6,75.5,city,14,65.1,general_service
2,24804,345,18.6,97.4,34.5,88.3,88.3,city,4,75.6,oil_system
5,9158,359,52.8,97.6,30.5,96.6,76.8,city,76,23.4,none
7,14166,191,54.8,111.9,32.2,89.0,80.7,highway,3,85.3,engine
3,17464,12,54.1,94.6,33.8,95.8,71.8,highway,123,6.0,none
7,24424,131,51.7,85.2,34.8,61.1,81.3,mixed,10,70.6,brakes
3,10903,167,54.5,96.3,32.9,68.9,110.4,mixed,6,80.3,brakes
4,43952,321,47.8,95.6,27.7,96.6,73.7,mixed,22,44.6,tires
4,10249,143,49.2,96.7,33.6,99.4,95.5,city,12,66.1,brakes
1,73659,21,42.9,93.3,33.7,97.8,73.7,highway,21,40.4,general_service
2,16459,296,54.0,97.2,33.6,93.2,73.3,mixed,131,6.9,none
3,98702,90,39.0,92.4,33.7,87.7,89.4,city,14,51.7,general_service
2,72032,211,44.2,102.7,30.0,92.0,89.1,highway,8,52.8,engine
3,27057,103,42.8,88.0,34.5,80.2,95.8,city,15,37.0,brakes
9,10686,163,50.8,101.9,30.1,87.8,88.3,mixed,11,53.1,engine
9,5615,225,46.3,101.3,34.2,97.5,76.2,mixed,30,26.3,engine
6,46038,205,53.7,112.1,33.6,88.9,82.4,city,2,78.4,engine
6,62269,234,33.3,98.8,32.7,86.2,87.3,highway,14,73.5,oil_system
9,32684,242,44.0,88.3,32.5,96.9,73.4,highway,69,4.2,none
3,37973,34,47.6,91.5,23.9,95.3,84.5,highway,5,93.9,tires
3,53691,330,46.4,98.5,31.6,57.4,88.8,mixed,9,66.9,brakes
7,20783,250,53.2,87.8,32.4,78.2,96.4,city,26,27.3,brakes
5,57001,135,40.2,90.3,31.0,92.9,82.7,highway,25,48.9,general_service
7,15173,131,45.3,101.1,31.2,85.2,82.7,highway,15,43.9,engine
6,75167,72,41.6,99.6,34.8,90.3,86.9,highway,30,27.3,general_service
4,27231,270,41.3,104.9,34.2,93.4,72.2,highway,18,53.0,engine
1,21870,33,38.9,99.1,33.6,77.7,98.5,city,25,38.0,brakes
1,72808,358,29.1,85.8,32.9,88.3,79.0,city,13,59.2,oil_system
4,15184,227,46.9,89.7,32.0,86.1,78.0,highway,170,5.3,none
1,8128,249,45.9,86.9,30.3,56.8,105.8,highway,6,80.8,brakes
7,59851,163,36.1,93.3,34.3,86.6,80.4,highway,19,39.5,oil_system
7,37059,41,55.0,95.2,33.5,91.9,81.5,highway,51,16.2,none
3,26096,23,38.5,89.6,35.0,81.9,92.2,mixed,20,53.4,brakes
8,27992,278,46.5,87.6,32.4,87.6,92.2,highway,10,58.7,brakes
2,9277,227,41.4,86.0,31.7,65.6,88.0,mixed,10,77.7,brakes
6,8150,316,44.3,104.1,33.7,94.3,74.3,mixed,11,54.1,engine
1,68977,18,44.8,85.3,33.3,60.7,73.3,mixed,14,68.0,brakes
3,15704,215,23.1,93.5,32.0,89.5,85.7,highway,2,98.9,oil_system
4,41443,269,54.9,86.8,31.4,62.2,76.3,highway,8,73.3,brakes
2,23838,115,52.5,91.4,30.6,90.9,84.6,highway,68,12.5,none
4,9813,236,40.5,100.0,30.6,66.6,101.8,city,6,78.7,brakes
1,31218,216,38.3,88.2,25.0,98.3,79.3,mixed,1,95.8,tires
9,72732,154,47.8,101.7,30.9,97.6,75.1,mixed,13,64.0,engine
4,23457,272,54.4,95.2,26.1,89.5,77.8,highway,24,41.5,tires
7,6092,112,48.9,86.4,32.3,92.9,86.0,mixed,122,19.4,none
2,50861,216,28.3,91.0,32.4,95.0,78.5,highway,9,55.8,oil_system
9,71622,166,42.8,91.3,34.9,82.3,99.7,city,14,55.4,brakes
10,79147,221,39.0,89.0,30.7,90.2,83.0,mixed,19,43.6,general_service
10,81147,222,52.9,88.7,32.2,94.0,81.2,mixed,9,77.1,general_service
9,28349,287,43.6,90.6,34.5,97.6,83.6,highway,157,13.8,none
8,41785,122,55.0,85.9,31.9,93.8,80.5,city,45,23.6,none
1,34440,30,52.0,99.3,33.7,92.3,86.1,highway,84,6.7,none
7,31938,112,40.7,98.7,34.9,97.2,79.1,mixed,101,7.4,none
2,35195,122,38.7,94.7,22.2,95.8,86.3,highway,5,91.1,tires
10,27235,122,25.3,99.5,30.1,99.5,80.0,highway,4,76.5,oil_system
1,29140,273,53.6,87.1,20.6,97.3,88.8,mixed,6,92.5,tires
7,14189,241,19.6,85.1,32.6,97.7,70.9,city,3,92.5,oil_system
5,14533,353,45.4,106.3,31.0,95.0,79.3,city,1,83.8,engine
4,17705,111,41.9,101.0,33.9,98.3,75.0,highway,16,28.7,engine
9,49936,195,47.6,97.1,30.5,54.1,113.9,mixed,4,83.3,brakes
9,36047,365,42.3,86.0,33.2,91.3,77.9,city,180,2.7,none
8,19862,303,53.3,89.6,23.9,93.5,79.2,mixed,6,87.7,tires
3,64455,54,40.3,95.5,34.2,58.6,84.7,highway,10,66.3,brakes
3,57582,8,50.5,95.2,31.9,68.5,81.8,city,11,74.0,brakes
7,98467,199,42.1,95.7,34.0,99.5,89.8,highway,12,58.5,general_service
7,29448,91,51.9,108.4,32.0,92.9,73.8,city,1,87.6,engine
6,57465,320,39.5,90.5,31.7,89.6,97.4,highway,8,72.5,brakes
4,34887,24,41.0,92.7,31.6,86.6,83.9,highway,161,19.2,none
10,8568,282,44.0,88.6,31.0,67.4,83.8,city,11,71.3,brakes
9,29814,240,42.7,92.6,22.8,90.0,76.4,highway,7,79.0,tires
8,30344,309,47.8,93.5,26.0,95.0,86.0,highway,18,50.8,tires
5,49725,212,47.6,87.8,30.2,66.5,84.3,mixed,13,51.2,brakes
3,15482,210,40.9,94.3,33.2,99.7,70.6,mixed,64,18.3,none
9,29926,137,41.0,91.9,30.9,62.0,77.2,mixed,12,66.1,brakes
8,47964,211,51.7,90.8,34.2,64.8,89.2,highway,9,64.7,brakes
6,60355,54,51.0,99.0,34.2,88.7,89.2,highway,24,33.0,general_service
3,57415,346,36.7,88.7,30.1,94.9,76.6,highway,21,48.9,oil_system
6,22045,182,53.9,91.7,35.0,95.3,70.7,highway,152,22.6,none
2,41887,275,53.8,94.8,34.9,93.2,79.9,city,86,23.1,none
5,10327,288,28.1,95.4,33.3,90.0,78.7,mixed,8,78.2,oil_system
2,31122,166,53.8,95.1,31.4,74.1,95.5,highway,15,48.6,brakes
2,11204,256,46.6,86.2,31.5,98.5,85.0,highway,98,13.7,none
7,14424,281,42.2,85.5,34.7,80.9,96.7,highway,29,36.7,brakes
1,87306,162,45.5,91.1,34.2,85.6,85.1,city,10,52.7,general_service
10,37458,296,42.0,99.4,31.7,91.8,71.9,highway,120,7.1,none
6,76240,362,50.3,95.9,31.8,94.3,76.1,mixed,24,26.2,general_service
2,31486,251,21.3,89.3,34.2,98.2,73.2,city,4,78.9,oil_system
5,30748,155,47.4,108.3,32.7,88.9,86.0,highway,2,75.4,engine
5,6278,289,22.5,92.2,33.6,93.5,78.6,city,7,85.5,oil_system
7,32666,148,40.8,89.6,33.8,97.4,81.6,mixed,36,15.6,none
7,44736,177,45.8,96.7,31.5,93.3,75.4,highway,70,1.1,none
8,46753,288,39.1,99.9,30.1,79.8,98.7,mixed,8,68.6,brakes
9,77803,332,45.8,88.7,33.8,90.9,76.9,city,22,48.3,general_service
1,20682,217,41.7,104.2,34.7,95.7,70.5,highway,14,53.9,engine
7,5658,23,53.3,92.4,32.4,91.4,78.3,highway,173,12.6,none
3,29348,102,44.5,103.1,30.1,94.5,84.4,mixed,10,77.1,engine
3,47889,150,26.2,99.2,34.5,93.4,84.5,city,4,78.1,oil_system
6,30524,243,49.1,90.7,30.3,76.5,91.4,mixed,25,41.7,brakes
10,35628,317,53.6,95.6,27.5,87.6,79.7,highway,21,42.0,tires
8,17716,141,43.2,88.7,31.2,95.8,70.2,mixed,82,18.2,none
9,17515,213,45.4,97.8,33.2,88.3,85.0,city,174,5.0,none
2,25349,302,50.4,113.3,34.3,87.8,79.2,city,5,86.6,engine
2,46552,33,50.5,112.6,30.6,95.1,84.0,highway,3,88.9,engine
7,21024,167,20.1,87.5,33.3,93.3,74.7,mixed,7,89.0,oil_system
5,34410,53,47.0,91.0,30.7,90.1,78.7,city,176,15.6,none
3,33721,74,48.0,87.4,33.2,100.0,78.1,city,116,21.2,none
4,44959,339,19.2,98.2,31.7,89.4,80.1,mixed,4,98.4,oil_system
4,17520,165,54.5,88.1,31.9,93.3,77.1,mixed,138,23.9,none
7,41977,192,49.5,86.8,34.1,77.2,94.7,city,15,38.2,brakes
6,39656,240,44.0,104.9,32.9,92.6,73.3,city,17,53.5,engine
1,14980,237,20.9,94.3,32.4,86.6,81.3,highway,5,89.0,oil_system
7,36512,236,49.4,93.4,34.0,62.0,108.1,highway,4,77.8,brakes
5,34797,55,48.3,115.0,34.6,92.5,88.0,highway,6,79.3,engine
6,28706,354,44.7,101.2,32.3,94.4,77.0,city,29,48.9,engine
10,36055,128,25.7,87.0,32.6,95.8,88.5,highway,4,80.1,oil_system
3,18856,304,40.9,87.9,33.1,88.9,93.5,highway,11,78.6,brakes
6,99902,353,50.8,96.2,31.7,89.7,82.3,city,10,51.9,general_service
6,30812,220,46.3,86.3,32.3,94.9,79.8,city,161,12.8,none
10,60932,324,36.5,86.7,33.0,93.5,72.8,city,20,52.8,oil_system
5,62563,113,29.0,91.9,33.8,88.5,89.2,highway,8,71.1,oil_system
4,41523,115,50.9,91.9,32.5,88.3,79.2,highway,57,8.3,none
2,9706,311,49.1,93.2,34.1,75.2,91.3,highway,25,39.5,brakes
3,11012,128,35.6,92.3,30.8,88.2,85.3,mixed,29,48.8,oil_system
4,50280,40,49.8,94.4,34.4,98.4,79.7,city,26,51.2,general_service
8,19711,219,41.4,96.3,31.2,66.9,78.3,city,9,63.8,brakes
7,17649,211,46.9,97.1,30.5,95.2,86.8,city,141,19.8,none
8,26749,241,40.4,90.2,34.5,98.1,87.9,mixed,148,14.9,none
5,32753,33,40.4,87.1,33.2,91.7,75.8,highway,67,7.9,none
10,80103,118,47.5,96.6,31.2,94.0,75.4,city,11,74.4,general_service
1,10793,316,45.5,92.2,31.7,97.0,85.2,mixed,53,4.8,none
10,72774,215,38.3,103.7,32.5,92.7,87.3,city,14,54.3,engine
5,45242,33,44.6,97.7,33.7,87.8,83.9,highway,69,20.4,none
3,31721,345,42.3,97.2,31.3,99.9,73.2,highway,104,7.9,none
3,23561,39,48.0,96.8,30.9,90.0,86.6,highway,82,7.6,none
10,46862,171,53.5,110.5,34.6,98.1,72.1,mixed,3,85.0,engine
1,29068,31,45.5,91.2,32.5,59.8,86.1,highway,14,69.1,brakes
9,29477,139,45.3,99.9,32.3,68.2,80.9,highway,8,67.2,brakes
8,68354,332,50.8,92.2,27.1,85.8,80.7,mixed,17,50.3,tires
7,46534,72,47.2,102.4,32.5,86.1,76.2,mixed,26,45.3,engine
8,28156,50,26.7,85.4,30.7,94.5,71.1,highway,7,96.5,oil_system
2,41816,291,42.4,91.3,30.5,88.6,79.1,city,174,19.9,none
9,91790,33,40.6,90.1,32.5,92.9,86.1,city,13,65.7,general_service
5,20145,324,47.6,89.8,33.8,86.3,87.5,city,167,19.6,none
4,27024,163,44.7,102.2,31.1,88.8,80.1,highway,24,40.5,engine
6,34751,298,28.5,99.0,31.8,96.9,72.2,highway,10,78.6,oil_system
9,13932,158,42.4,89.6,30.0,56.9,107.2,highway,4,88.0,brakes
4,31653,158,43.9,89.8,33.4,59.2,89.7,city,8,69.4,brakes
7,16188,65,54.5,85.6,32.1,58.3,103.3,city,2,87.5,brakes
8,22610,140,54.7,104.5,34.4,86.9,75.2,mixed,29,28.1,engine
7,14094,18,52.3,97.3,34.3,97.9,88.1,mixed,108,19.6,none
2,29743,176,39.4,88.4,34.1,96.1,75.5,highway,117,18.3,none
9,7978,38,47.7,95.2,30.2,88.2,85.9,city,31,2.3,none
4,40432,262,38.1,96.4,34.6,90.3,94.1,mixed,14,71.2,brakes
1,75988,280,38.2,87.8,30.5,98.6,86.0,highway,20,33.0,general_service
5,37629,4,40.2,90.7,28.5,91.1,72.6,highway,24,41.3,tires
1,49716,248,44.0,89.3,32.8,96.6,76.7,city,159,19.3,none
7,5277,182,43.6,95.4,26.3,92.4,81.3,highway,17,47.0,tires
6,19222,0,40.6,100.2,30.8,96.2,72.2,mixed,29,26.4,engine
5,38054,320,42.0,87.8,32.9,94.6,88.1,highway,77,23.7,none
3,30158,126,48.3,100.6,32.7,93.0,77.0,highway,26,45.1,engine
8,41633,175,43.7,94.5,34.3,96.0,70.3,mixed,45,15.5,none
6,25796,261,23.3,99.5,34.0,90.1,80.8,highway,6,96.4,oil_system
2,64333,114,33.0,89.8,31.2,86.5,71.6,highway,11,70.1,oil_system
2,10912,79,49.5,104.9,30.5,88.6,72.0,mixed,18,34.0,engine
8,29853,226,53.7,104.4,31.7,95.4,73.4,highway,29,33.6,engine
5,30928,144,18.0,91.3,32.8,95.7,79.6,mixed,6,85.9,oil_system
7,46342,277,49.0,111.1,34.3,87.5,71.6,city,3,78.8,engine
7,46946,53,46.3,105.0,32.5,94.1,80.7,city,11,59.7,engine
8,14290,242,18.7,91.0,32.7,85.3,81.3,highway,7,79.1,oil_system
1,47508,349,40.7,85.9,32.1,83.1,98.2,city,30,45.7,brakes
9,46322,162,42.4,104.0,33.4,87.1,87.7,city,10,70.3,engine
9,15579,74,45.6,94.4,32.4,99.9,86.9,mixed,71,21.5,none
2,42200,159,35.1,99.6,31.7,86.6,77.9,highway,18,40.9,oil_system
9,39275,207,42.1,100.5,34.6,98.9,85.9,highway,23,46.9,engine
5,86808,115,39.0,95.0,34.5,89.5,89.8,city,11,68.4,general_service
6,19188,313,53.8,85.5,27.8,86.1,84.0,mixed,22,28.6,tires
6,39478,356,51.6,104.9,32.1,94.1,72.0,mixed,10,50.3,engine
3,61893,53,40.7,104.9,34.8,89.2,84.6,city,14,76.4,engine
8,16177,183,47.3,96.2,21.1,92.3,76.0,mixed,7,86.5,tires
3,11676,53,51.3,94.1,28.1,89.4,83.5,highway,18,41.5,tires
9,33658,41,40.7,86.0,31.2,85.3,74.8,highway,76,3.2,none
5,17720,282,42.3,101.8,34.1,86.8,86.2,highway,21,27.8,engine
7,23374,299,41.8,95.8,27.9,99.7,78.3,city,22,46.1,tires
3,59158,59,38.3,87.6,32.1,90.7,80.2,highway,27,49.7,general_service
4,49844,214,48.5,98.6,31.8,55.0,105.1,city,4,94.0,brakes
7,73889,83,52.1,91.8,30.4,60.8,84.1,city,13,59.4,brakes
10,15449,324,39.2,101.3,32.2,86.6,77.4,city,17,54.8,engine
1,38176,318,38.6,91.1,32.0,55.3,109.0,mixed,1,93.9,brakes
10,54968,266,36.6,97.2,31.1,96.5,87.8,mixed,20,36.6,oil_system
4,57913,282,51.5,95.1,32.3,68.7,85.9,mixed,11,73.7,brakes
5,16420,53,28.0,99.4,34.2,93.2,74.7,highway,9,64.9,oil_system
8,30907,99,53.2,96.2,26.7,95.0,80.3,highway,24,34.5,tires
10,61146,159,49.0,98.8,32.4,63.4,85.7,highway,10,71.3,brakes
5,30486,331,44.4,91.5,33.0,76.2,97.2,mixed,18,50.6,brakes
5,6793,100,46.5,91.9,30.3,87.5,71.9,mixed,129,9.5,none
7,9380,66,54.4,96.1,35.0,52.1,114.5,highway,3,79.0,brakes
3,11487,77,48.0,114.2,33.4,90.6,89.4,highway,7,78.6,engine
6,45035,353,53.1,95.4,33.8,86.4,84.7,mixed,79,16.4,none
4,8393,352,18.7,95.0,33.2,90.4,71.9,city,6,82.2,oil_system
10,15900,241,47.6,99.9,33.4,86.6,79.8,highway,100,11.5,none
8,43748,56,32.4,89.9,32.1,91.4,72.1,city,11,66.7,oil_system
10,23099,3,46.1,98.2,31.1,86.4,73.5,mixed,38,9.5,none
1,5683,342,40.1,88.6,22.9,96.2,70.4,highway,2,78.0,tires
4,42935,232,28.5,98.3,30.0,94.9,86.2,city,9,74.2,oil_system
7,43930,259,45.2,93.5,30.4,87.0,95.7,mixed,12,61.3,brakes
4,14391,40,38.6,98.1,34.5,89.3,77.3,highway,77,19.8,none
4,37866,157,51.9,101.1,30.1,96.4,71.2,mixed,12,67.6,engine
1,71654,136,54.0,93.3,30.1,86.9,71.9,highway,29,54.0,general_service
7,34904,309,50.5,89.3,24.4,93.6,79.2,city,5,82.9,tires
2,44603,77,41.7,100.7,31.0,99.1,72.2,mixed,28,37.5,engine
1,57933,185,38.8,87.9,32.6,89.9,85.7,highway,27,31.9,general_service
3,13456,162,23.0,93.8,33.8,97.4,72.6,mixed,1,85.8,oil_system
4,64242,189,49.4,91.5,32.2,90.7,89.6,city,25,44.7,general_service
10,31722,0,41.4,85.9,32.3,94.0,95.9,city,14,71.5,brakes
3,26948,41,46.7,91.6,32.8,63.9,74.4,highway,9,53.9,brakes
7,98679,162,48.8,96.8,30.1,89.5,89.6,mixed,12,53.7,general_service
1,16717,160,51.9,89.9,33.5,91.3,86.3,mixed,48,17.5,none
9,21641,38,24.7,95.9,31.6,90.2,88.1,mixed,1,95.3,oil_system
7,60359,354,28.4,99.9,33.4,86.5,71.2,highway,13,68.4,oil_system
7,91326,293,51.6,92.7,33.9,92.1,70.6,mixed,9,54.1,general_service
6,9550,137,43.5,93.5,23.0,98.9,71.2,mixed,3,78.0,tires
1,63535,190,52.4,98.6,31.4,96.4,73.1,highway,26,44.5,general_service
3,8590,291,36.4,92.6,34.9,95.5,86.6,city,19,45.9,oil_system
7,14252,323,41.7,89.6,33.7,85.0,70.0,city,135,14.3,none
4,43519,67,44.1,93.0,22.5,90.5,84.2,highway,1,94.7,tires
3,25534,280,46.0,85.9,31.0,86.2,89.4,city,53,17.0,none
8,48957,238,34.4,98.7,31.1,96.3,87.1,highway,22,37.4,oil_system
5,10917,302,21.3,89.3,33.2,85.6,79.2,city,3,87.2,oil_system
5,47189,203,39.1,96.2,34.9,57.5,89.3,mixed,12,58.2,brakes
5,80445,148,46.8,95.9,32.6,85.2,75.4,city,12,69.2,general_service
6,22727,79,41.7,89.6,32.5,65.5,85.2,mixed,11,58.9,brakes
5,38066,173,51.6,92.8,34.3,87.4,74.4,highway,33,11.3,none
4,8334,276,54.0,85.4,33.9,89.8,79.0,city,103,13.1,none
5,45586,153,38.8,90.2,33.4,86.4,76.5,mixed,117,20.0,none
9,17856,333,52.1,98.2,32.1,85.5,89.5,city,160,17.3,none
5,35378,275,51.5,92.1,34.4,61.9,106.7,highway,1,81.8,brakes
2,79185,130,51.4,90.7,31.5,86.5,80.1,city,30,32.9,general_service
8,78593,26,33.7,92.2,31.2,89.1,86.2,mixed,12,64.6,oil_system
8,12274,365,53.5,90.9,32.5,88.5,79.0,highway,96,12.0,none
5,16536,155,42.5,96.2,33.3,75.9,91.2,city,21,46.9,brakes
1,9073,47,40.4,103.5,31.3,97.2,87.1,highway,8,66.6,engine
9,31445,19,39.1,94.2,32.5,76.0,94.0,highway,23,53.2,brakes
6,94543,334,42.5,98.4,33.0,99.0,78.7,city,9,67.1,general_service
1,15197,6,41.2,91.7,30.7,76.4,96.6,mixed,11,71.7,brakes
10,43666,360,51.2,90.2,30.7,64.7,89.1,mixed,8,61.4,brakes
4,25952,326,39.3,89.3,21.4,89.1,82.5,highway,7,93.7,tires
3,33179,352,53.2,93.7,32.4,74.5,97.8,city,28,37.9,brakes
8,16367,176,48.0,88.9,30.6,88.2,77.8,highway,144,5.6,none
10,24786,16,53.5,86.0,30.9,99.5,86.5,city,98,7.5,none
8,24135,336,43.8,97.4,34.8,54.2,111.6,highway,6,85.9,brakes
7,39860,290,53.9,112.7,32.9,92.4,72.8,mixed,6,78.7,engine
4,35621,243,40.6,99.4,22.4,89.0,75.6,highway,4,85.1,tires
1,15365,169,44.4,111.4,32.6,85.7,88.3,city,4,75.8,engine
10,32621,147,54.4,89.1,30.6,75.6,96.6,mixed,22,52.8,brakes
9,38432,48,48.3,87.5,30.1,90.6,75.9,highway,46,8.1,none
9,56515,99,30.8,91.9,33.5,90.5,86.2,mixed,13,74.2,oil_system
6,20049,310,48.1,89.0,30.5,87.5,79.2,highway,78,6.4,none
2,38338,257,39.4,86.3,28.8,96.3,71.9,mixed,15,29.7,tires
1,45660,60,39.7,92.7,32.7,91.9,70.6,mixed,168,17.4,none
4,87902,214,50.6,86.8,32.8,87.1,76.7,city,10,65.3,general_service
10,10779,121,53.8,97.7,30.1,52.4,106.8,city,2,84.3,brakes
4,9464,241,49.4,91.2,34.5,79.8,98.7,city,22,43.6,brakes
2,5059,96,44.4,97.4,34.8,67.7,113.7,city,3,89.9,brakes
9,15816,279,21.0,95.2,32.0,85.4,78.7,mixed,2,86.7,oil_system
3,74147,89,36.6,99.0,30.7,85.4,71.4,city,17,31.7,oil_system
9,30854,136,53.0,93.8,30.4,93.4,89.4,mixed,124,10.1,none
2,43501,98,41.1,85.8,31.4,98.5,98.5,mixed,9,55.0,brakes
10,42182,176,49.9,85.1,32.5,98.8,86.8,city,150,22.9,none
8,57196,149,28.8,94.4,33.4,92.7,71.1,city,8,67.2,oil_system
7,13088,1,52.4,87.6,26.6,96.7,82.1,highway,26,34.0,tires
2,40003,152,48.8,99.0,33.5,87.2,74.3,mixed,41,1.7,none
3,60278,94,42.2,89.8,34.1,89.3,93.5,highway,13,77.7,brakes
2,53001,328,29.9,89.1,33.7,97.4,78.2,mixed,11,70.0,oil_system
5,25553,231,44.7,89.6,30.1,62.9,81.8,mixed,9,65.2,brakes
5,14103,8,45.6,98.0,32.4,90.9,73.4,city,108,14.4,none
6,32036,290,29.3,95.1,34.5,89.4,80.3,mixed,12,74.1,oil_system
8,23783,279,52.6,86.7,31.2,88.5,92.9,city,14,74.0,brakes
3,10592,80,47.6,91.6,31.9,79.9,96.9,mixed,25,27.0,brakes
5,50804,298,48.0,98.1,30.1,89.4,84.1,mixed,21,34.8,general_service
1,10367,133,20.5,99.3,32.1,98.2,76.8,highway,3,80.1,oil_system
8,39993,149,54.8,85.6,30.7,63.7,73.8,highway,12,75.4,brakes
4,19439,292,53.8,112.3,34.7,94.5,79.3,mixed,7,90.3,engine
6,56194,284,36.1,93.4,32.9,90.3,75.3,city,23,25.9,oil_system
2,22049,66,47.8,92.2,20.2,98.4,76.7,city,4,80.5,tires
2,19916,16,51.4,91.3,30.4,85.2,72.2,city,34,20.5,none
7,49627,207,45.0,88.0,33.4,77.7,92.6,city,18,50.7,brakes
4,12856,120,52.2,109.2,33.9,97.5,74.6,mixed,2,95.9,engine
6,29349,315,52.0,95.9,33.7,98.4,86.4,highway,160,2.6,none
9,20085,90,45.8,91.3,33.1,94.1,88.9,highway,78,13.9,none
9,13225,191,38.8,114.2,32.0,88.5,71.1,city,6,94.7,engine
5,19040,269,36.6,90.6,33.8,85.9,75.4,highway,21,28.6,oil_system
8,39769,336,38.5,91.7,34.8,78.9,92.0,mixed,22,25.7,brakes
8,29000,146,54.5,91.7,31.9,85.8,79.5,city,35,11.3,none
10,85255,45,41.7,89.0,31.3,88.8,73.8,city,8,70.8,general_service
5,32439,319,52.6,91.5,34.1,50.0,107.3,mixed,6,89.1,brakes
8,8529,22,36.3,88.2,34.1,91.2,83.1,city,25,38.5,oil_system
2,96324,55,42.3,93.0,31.7,91.0,83.4,city,14,75.2,general_service
7,29894,77,52.5,96.1,32.9,99.1,82.1,city,162,6.2,none
9,16685,310,42.4,90.0,30.7,60.2,105.7,mixed,1,80.8,brakes
