brake_temp,brake_fluid,oil_pressure,engine_temp,tire_pressure,mileage,is_anomaly
71.0,90.4,46.1,93.6,30.6,43668,0
70.2,96.9,39.1,94.7,30.6,8391,0
88.7,98.6,43.6,85.4,32.1,43033,0
105.5,60.1,21.2,114.4,22.0,82806,1
83.1,89.5,48.5,94.8,33.2,46738,0
87.8,86.4,49.2,99.5,30.0,30944,0
102.0,55.6,23.9,114.3,23.0,90676,1
76.3,90.4,54.4,96.0,30.9,20612,0
111.2,65.5,18.3,110.4,21.5,81160,1
71.0,89.0,53.2,98.1,30.8,13258,0
103.3,58.6,23.4,110.8,20.4,97336,1
84.2,97.1,42.6,88.7,34.7,19398,0
72.4,94.4,45.1,95.4,31.9,33517,0
88.1,97.3,50.8,96.1,32.1,18087,0
71.3,95.0,42.0,85.4,30.0,9794,0
71.0,95.5,50.4,97.8,31.4,5185,0
105.7,64.8,21.1,114.3,22.0,82351,1
70.7,96.2,47.0,99.0,32.8,38867,0
75.6,88.1,50.0,97.0,33.5,11669,0
71.5,86.0,38.6,89.4,31.0,19616,0
108.3,68.2,24.6,106.3,21.2,88179,1
85.4,91.7,51.8,96.9,31.0,14042,0
83.0,85.9,49.5,92.3,32.5,41498,0
74.0,88.2,40.4,85.9,34.9,22702,0
108.8,68.4,19.3,110.2,21.2,83107,1
106.9,66.7,24.9,112.9,21.3,99891,1
73.5,90.0,51.9,87.6,32.3,25037,0
81.1,94.0,44.3,88.8,34.2,35968,0
73.7,86.0,47.8,92.0,30.9,9092,0
82.3,93.4,45.0,95.5,30.4,45867,0
86.9,89.0,47.8,95.4,35.0,6872,0
104.7,55.7,18.6,115.9,23.6,81970,1
81.7,99.4,39.3,96.2,34.3,37735,0
73.2,85.6,45.2,95.3,32.2,16434,0
103.3,62.6,20.4,115.2,22.7,96718,1
84.9,90.5,50.5,88.5,33.9,23201,0
83.1,91.5,43.9,88.9,31.0,47928,0
103.4,65.1,21.9,110.1,24.0,90620,1
72.7,95.9,54.6,96.2,33.1,45536,0
109.7,65.6,24.3,108.9,22.7,89657,1
89.5,98.9,49.0,98.8,33.9,49068,0
81.9,89.5,47.4,92.8,31.6,49187,0
76.6,90.0,47.7,92.7,32.6,21818,0
105.2,60.3,19.8,107.7,20.5,97719,1
86.4,94.5,52.8,86.0,30.2,31997,0
83.8,94.1,44.3,92.7,34.9,33868,0
71.0,88.1,41.8,90.3,32.7,47375,0
73.7,92.3,48.7,95.8,33.1,34592,0
73.4,93.3,52.3,90.4,32.3,25958,0
89.0,94.8,38.2,99.1,33.0,43937,0
81.9,85.1,43.1,94.7,34.0,39581,0
86.2,98.8,53.7,88.4,34.7,47305,0
82.2,97.3,48.6,97.7,34.6,35233,0
102.7,65.6,19.3,108.9,21.4,84831,1
84.6,98.0,38.8,90.7,32.7,37874,0
80.1,89.1,44.8,90.9,34.1,20763,0
78.8,99.7,44.1,96.9,31.2,12274,0
72.6,95.9,45.6,93.1,32.1,32230,0
70.6,93.3,43.6,90.6,33.0,35479,0
72.7,97.0,51.7,85.5,34.6,38717,0
76.3,85.7,44.7,89.5,30.8,5739,0
113.7,57.9,24.3,107.8,21.5,92712,1
73.1,86.9,38.3,85.3,33.4,44743,0
74.0,87.6,43.0,94.1,30.2,16536,0
72.2,87.7,42.0,85.4,34.4,26065,0
78.1,86.7,52.7,95.3,32.9,22237,0
73.1,87.2,44.1,97.4,32.0,7428,0
76.8,97.6,45.5,96.7,34.2,42842,0
112.9,55.7,19.8,111.8,24.5,85431,1
77.9,94.4,39.7,93.2,31.6,27715,0
85.7,98.3,40.3,99.9,34.8,40582,0
70.5,89.7,38.9,96.2,34.2,28958,0
83.5,94.0,51.6,90.2,33.8,11701,0
107.2,61.0,25.7,114.0,23.5,96735,1
106.7,62.9,23.7,108.2,23.4,81363,1
84.4,97.8,39.6,93.0,32.0,23830,0
110.1,59.4,23.7,112.5,21.7,81761,1
88.0,94.6,44.6,89.9,33.3,9311,0
110.5,64.2,24.7,107.2,21.2,85346,1
110.4,60.9,23.1,111.2,23.5,90805,1
71.6,86.2,49.9,95.5,32.8,11525,0
86.3,92.6,46.1,98.4,32.3,42519,0
71.5,89.2,46.0,98.2,30.1,27617,0
76.8,94.1,47.8,92.1,33.0,7168,0
89.4,99.9,47.1,96.9,34.7,10873,0
87.9,89.8,40.5,92.3,32.4,33708,0
72.9,92.7,39.3,95.1,34.6,34576,0
75.9,97.9,41.8,88.5,30.3,30728,0
84.8,91.6,38.6,89.2,31.0,41058,0
106.8,68.4,23.7,117.9,22.1,88353,1
81.5,94.4,53.6,95.0,34.9,39843,0
81.6,92.2,47.2,90.3,34.1,31971,0
73.8,97.1,51.2,87.4,31.8,40879,0
110.3,65.5,23.1,115.3,23.2,81255,1
89.0,97.3,51.9,90.7,30.5,19286,0
76.2,92.4,49.1,90.3,32.1,27831,0
76.0,90.1,47.6,94.9,34.5,7407,0
88.0,99.6,43.4,90.5,31.4,35429,0
84.0,96.3,52.6,90.4,32.6,44436,0
83.0,90.2,54.6,96.2,32.2,39568,0
81.1,87.7,50.3,98.3,33.2,31260,0
104.1,55.0,25.8,117.3,20.4,84377,1
81.8,86.0,45.2,99.5,31.0,42375,0
85.5,92.8,53.1,88.8,32.6,27657,0
110.2,57.6,21.7,114.2,20.9,85903,1
84.1,85.6,41.2,86.4,33.9,24259,0
75.2,97.7,54.0,94.0,33.8,35648,0
85.7,98.6,39.9,87.0,32.0,22404,0
87.5,94.4,52.9,88.4,33.2,20157,0
89.3,88.6,43.5,99.0,30.1,34119,0
73.3,99.5,45.3,98.8,32.9,20739,0
77.5,99.1,46.9,94.7,31.8,5821,0
86.9,99.4,54.4,88.9,31.4,6067,0
85.4,87.2,45.7,91.6,31.5,43256,0
73.9,96.4,43.8,88.3,30.7,35798,0
79.6,90.2,41.1,89.2,34.6,34663,0
82.1,97.6,38.0,93.4,32.7,42603,0
71.5,89.5,52.5,96.4,30.8,18319,0
84.3,90.3,42.7,99.6,31.7,9763,0
82.4,90.5,47.6,88.5,31.3,25324,0
74.9,85.3,45.7,87.5,34.8,18991,0
74.1,91.6,43.4,85.4,33.4,22018,0
76.3,87.0,45.2,88.4,31.4,18001,0
87.6,97.1,43.0,86.9,32.1,9738,0
76.4,94.5,39.4,94.6,30.9,27089,0
109.8,58.5,26.3,112.6,22.0,85269,1
82.9,87.7,49.9,90.6,34.6,41849,0
73.8,88.3,39.8,90.4,31.9,38960,0
114.6,57.3,19.7,117.3,22.2,97753,1
102.8,63.1,18.0,111.2,22.2,84817,1
110.3,58.9,25.2,111.8,23.4,90534,1
70.0,87.3,42.0,99.3,31.2,21361,0
83.4,87.2,43.8,92.2,30.4,44341,0
85.4,93.6,49.3,99.5,32.9,5807,0
86.1,85.1,46.4,93.3,31.2,5348,0
85.0,85.2,44.2,97.0,30.7,34334,0
76.4,92.8,48.9,93.8,32.8,42118,0
81.0,99.4,51.6,86.9,30.6,42352,0
70.2,91.9,53.1,95.7,31.1,8734,0
71.7,94.8,54.9,85.9,32.4,40817,0
102.2,68.9,26.9,115.7,20.7,97237,1
71.3,88.2,46.8,86.4,32.1,9438,0
89.7,87.8,55.0,89.8,32.2,39703,0
71.6,95.2,50.3,97.4,30.8,10669,0
86.3,87.6,47.2,91.8,32.5,5385,0
81.4,86.8,38.4,89.0,33.0,46094,0
75.9,88.4,41.0,95.5,33.2,45664,0
109.3,60.4,26.4,109.4,23.6,93834,1
84.6,88.7,53.5,99.1,34.1,31731,0
73.6,92.2,55.0,90.0,33.0,46179,0
89.1,89.4,55.0,92.1,33.4,10464,0
75.7,91.3,43.5,96.7,31.9,34516,0
83.6,98.0,44.4,92.2,34.3,6951,0
70.7,91.5,52.8,92.5,31.1,44330,0
83.8,94.5,47.5,91.8,30.2,29334,0
71.3,95.8,46.6,89.9,30.6,34289,0
85.5,93.0,44.3,88.5,31.2,13581,0
86.7,85.4,53.4,94.4,32.8,21439,0
86.2,85.1,47.3,98.5,33.9,25388,0
86.4,88.0,53.3,88.6,31.8,49315,0
86.9,86.6,52.7,95.0,32.9,22792,0
81.8,85.8,52.2,89.3,33.9,39243,0
70.3,86.4,53.6,86.5,33.4,7609,0
82.2,97.6,53.5,89.1,31.4,36037,0
70.7,96.8,47.6,91.3,32.6,29201,0
86.5,89.3,46.3,94.0,31.7,14720,0
88.7,88.8,39.0,98.1,31.4,18058,0
79.4,94.9,38.4,97.2,30.6,27848,0
88.4,88.3,43.4,98.9,32.8,24819,0
88.2,92.8,42.5,88.3,31.1,34553,0
77.6,89.4,50.5,93.0,32.2,45879,0
80.4,89.3,48.0,95.2,30.5,10503,0
81.8,93.9,53.9,92.4,33.9,24866,0
114.9,59.5,22.6,107.9,20.9,82253,1
87.0,91.7,51.9,90.9,30.8,48992,0
76.3,98.7,52.6,89.8,33.4,42492,0
73.2,87.1,43.8,89.2,34.6,41030,0
74.2,86.5,45.5,96.9,32.0,18652,0
74.6,91.8,42.3,88.1,30.0,31925,0
77.1,96.1,38.7,98.6,31.5,41660,0
76.0,93.8,44.2,99.3,30.1,23015,0
111.1,65.7,19.5,107.5,23.0,86052,1
84.2,98.0,54.3,97.1,32.1,42561,0
84.2,95.9,48.7,93.6,31.5,9639,0
83.8,92.1,38.6,97.9,33.5,7659,0
74.5,95.8,39.8,95.3,31.6,49190,0
80.3,87.9,39.5,94.3,33.0,32635,0
86.8,90.0,38.1,87.8,31.7,29093,0
74.4,93.9,39.7,98.6,34.5,46790,0
85.9,99.1,38.9,85.7,33.6,13725,0
77.1,94.0,43.9,95.0,32.2,44935,0
104.3,60.5,24.5,117.6,21.8,91928,1
73.3,97.3,42.3,96.5,34.8,46420,0
87.9,91.2,38.5,99.6,33.1,39945,0
85.8,97.0,38.5,92.4,34.4,39795,0
79.3,95.7,46.2,97.4,32.3,24658,0
89.9,95.4,49.0,93.6,34.8,27901,0
104.3,59.3,23.7,111.6,24.5,86286,1
88.1,99.3,53.8,97.0,30.0,24291,0
79.4,96.9,48.1,94.4,33.6,37204,0
71.1,98.2,47.8,95.1,30.9,36067,0
71.0,90.8,39.5,91.3,34.6,39807,0
80.6,87.9,51.6,92.4,33.8,37957,0
81.1,93.7,53.1,87.6,34.0,11216,0
72.9,92.9,44.1,88.1,34.9,25219,0
87.9,92.6,38.6,97.7,34.8,22824,0
83.0,95.1,38.9,93.4,32.9,24707,0
77.5,89.8,39.3,90.8,31.8,19277,0
89.4,87.5,45.0,97.1,30.6,17845,0
88.0,89.3,44.9,97.6,30.4,35719,0
105.5,68.2,24.5,112.4,23.1,99693,1
75.8,99.4,41.6,94.2,32.2,16206,0
110.7,69.0,23.2,116.5,24.2,99227,1
79.7,85.2,49.9,97.6,32.7,43031,0
108.8,64.1,21.7,108.0,23.1,92544,1
104.8,61.5,22.8,116.9,21.3,87934,1
84.9,85.4,46.3,97.4,30.4,18804,0
75.7,87.3,52.1,98.0,30.8,43644,0
84.5,85.6,49.9,85.1,30.8,34791,0
78.2,87.4,49.7,99.3,34.3,41465,0
80.1,95.2,54.4,86.1,33.8,47802,0
85.0,97.4,42.3,90.9,34.4,44173,0
80.6,93.4,49.7,94.2,30.1,10526,0
75.1,92.3,39.2,93.9,34.2,37691,0
88.6,93.0,38.7,90.7,32.7,18528,0
70.9,85.5,39.5,94.6,33.0,5510,0
86.0,91.4,51.4,90.0,32.1,11558,0
77.8,86.6,47.8,91.2,34.2,43103,0
71.2,85.8,48.7,90.7,33.6,22158,0
85.6,97.3,50.7,92.6,31.1,44192,0
75.2,97.4,38.5,91.9,31.0,9403,0
103.4,63.6,24.2,107.3,23.4,98347,1
70.8,86.9,39.7,89.9,30.6,24910,0
78.5,89.3,40.5,90.5,30.1,8739,0
109.0,57.4,19.4,117.9,24.9,89060,1
81.1,90.8,43.3,98.2,33.2,29227,0
77.5,93.1,50.8,94.8,33.0,5369,0
81.5,93.2,51.3,93.2,33.3,49411,0
85.2,93.7,51.8,88.6,30.9,5977,0
85.6,99.4,53.1,87.8,34.4,33857,0
72.3,94.3,43.0,89.0,32.6,21614,0
105.2,56.9,24.0,114.4,20.6,85485,1
80.4,99.2,47.7,95.0,32.9,8547,0
74.8,87.9,52.4,98.2,34.2,18801,0
81.6,97.7,41.6,98.1,30.7,16759,0
83.2,93.6,43.1,91.7,31.8,46517,0
74.5,96.1,51.9,90.4,30.5,38380,0
107.5,60.3,26.1,106.5,21.6,87812,1
70.2,86.7,48.2,86.1,33.4,15204,0
87.3,94.3,50.3,92.9,33.9,11182,0
77.4,99.0,38.7,98.8,34.2,23390,0
86.0,98.3,48.2,92.7,32.7,30068,0
78.0,96.1,39.4,97.7,32.7,14459,0
74.5,89.1,51.4,92.7,31.8,21686,0
80.8,89.4,54.2,89.5,32.6,21281,0
77.2,92.9,48.9,87.8,32.2,21834,0
114.0,55.8,22.1,109.3,24.5,92311,1
80.2,86.1,47.3,96.9,32.3,19741,0
106.8,56.9,20.3,106.4,23.0,97167,1
110.2,64.9,22.9,117.9,23.1,91260,1
80.8,94.1,52.6,94.7,33.2,38194,0
72.2,87.0,54.0,85.8,30.5,10257,0
113.3,63.2,25.2,107.4,23.8,84304,1
83.6,93.9,53.5,90.5,34.1,17637,0
73.2,96.4,52.0,96.8,30.8,10934,0
111.9,58.5,23.2,106.4,24.1,97665,1
76.9,98.9,39.0,86.1,32.6,20720,0
74.7,85.4,53.7,98.4,32.3,46736,0
76.0,99.4,44.5,98.1,33.9,22091,0
112.8,55.0,19.0,117.5,21.9,98161,1
70.2,96.8,54.6,96.4,32.6,46326,0
79.8,99.8,43.0,98.6,30.3,19475,0
83.4,96.8,44.5,92.0,33.1,32306,0
75.9,88.9,46.2,92.8,32.7,30645,0
82.8,97.2,41.5,96.9,30.9,23222,0
84.3,90.1,52.9,95.8,32.9,22823,0
70.5,98.7,50.3,85.7,31.7,37415,0
89.0,90.0,40.0,89.1,30.3,5153,0
83.6,98.9,42.4,94.2,33.8,29147,0
112.3,58.3,26.5,117.4,20.7,94825,1
85.5,98.4,43.7,95.1,33.0,41619,0
83.7,93.6,39.8,96.7,31.3,10298,0
82.9,97.6,54.8,93.0,30.1,12784,0
81.4,86.4,50.6,97.5,31.5,24998,0
81.7,99.9,39.0,97.5,32.6,35257,0
76.7,94.4,52.1,97.0,32.6,10268,0
114.9,62.6,23.4,115.7,21.2,87468,1
71.4,90.1,43.9,99.4,31.9,32046,0
73.1,85.7,46.6,91.9,34.2,23823,0
85.2,90.3,39.6,95.2,32.6,16190,0
106.7,66.9,23.4,109.2,20.2,90498,1
79.9,90.6,40.3,97.0,32.6,15305,0
105.5,65.2,18.3,110.7,21.7,90479,1
113.9,59.0,21.2,107.0,23.6,83218,1
111.0,61.7,19.7,116.1,20.2,81173,1
86.1,91.0,38.3,89.5,33.9,7979,0
80.6,85.1,45.3,90.5,33.8,17044,0
73.2,85.3,50.9,85.5,31.4,12622,0
71.5,89.8,49.2,86.3,30.9,16200,0
89.4,99.3,39.1,95.1,32.0,30876,0
111.9,62.6,18.2,117.5,21.3,93417,1
80.6,89.7,53.0,91.4,33.3,19999,0
85.1,90.0,41.9,87.4,31.0,9714,0
84.2,95.6,53.9,85.8,32.2,46360,0
75.6,88.1,47.9,100.0,34.3,47926,0
73.6,92.6,38.1,98.6,33.6,21402,0
71.8,90.5,43.5,90.1,30.3,33087,0
75.7,92.0,51.2,94.7,30.7,36282,0
70.8,85.7,42.4,89.6,33.4,49188,0
70.3,89.1,49.4,91.1,30.9,11122,0
83.4,86.4,38.5,86.7,33.9,6657,0
84.4,99.3,54.5,91.2,32.5,18168,0
87.8,93.4,52.1,85.6,32.9,45429,0
80.7,92.3,55.0,96.7,31.6,14770,0
80.5,85.5,38.3,96.4,35.0,39036,0
110.3,62.2,19.7,109.5,20.2,80419,1
88.3,86.8,38.7,87.1,32.5,16428,0
81.0,99.3,49.0,95.5,31.4,38739,0
89.6,99.9,46.7,97.1,34.7,22295,0
73.3,86.4,42.8,94.2,32.8,29149,0
114.4,64.3,22.6,113.7,23.1,89944,1
76.5,97.5,49.8,95.3,30.9,38835,0
79.9,86.5,54.6,94.4,30.5,5720,0
89.8,93.0,44.8,90.9,31.5,10976,0
108.8,56.3,25.5,115.4,20.2,94737,1
78.2,95.6,38.4,89.8,33.6,24711,0
73.2,93.2,40.7,90.5,30.2,17586,0
108.7,58.2,26.6,110.2,20.9,91236,1
88.6,93.1,52.7,95.7,30.5,10444,0
73.6,93.0,41.6,86.7,31.7,49292,0
72.0,88.1,48.9,95.0,32.7,45418,0
75.2,86.0,51.7,91.7,33.6,16722,0
108.7,63.8,23.1,107.2,20.2,91919,1
82.5,92.5,50.4,99.5,32.5,20530,0
78.3,94.9,41.7,86.2,33.0,18043,0
85.4,92.8,42.3,95.7,33.8,8996,0
84.3,96.5,45.1,92.6,33.4,30028,0
82.7,90.3,51.4,87.6,30.4,18114,0
87.4,88.0,51.6,96.2,31.3,5273,0
112.9,55.9,22.3,106.3,20.8,84158,1
77.9,88.2,43.3,89.5,30.7,10234,0
104.3,57.6,18.1,114.0,23.3,84882,1
105.8,55.2,19.8,107.8,20.1,89566,1
83.5,90.3,48.2,96.7,32.0,37128,0
78.5,89.9,44.0,86.4,31.3,16717,0
72.4,96.1,39.0,92.1,33.8,10605,0
107.2,64.9,19.8,114.8,23.6,91062,1
107.7,56.7,22.4,108.1,23.4,99654,1
71.9,92.5,53.4,96.5,32.1,28899,0
87.9,98.4,47.3,88.3,31.2,27665,0
113.8,59.7,19.8,114.9,23.5,81407,1
77.9,98.4,48.0,94.2,32.6,46820,0
79.0,96.0,54.1,90.8,34.6,22866,0
74.2,88.4,46.1,85.7,31.1,48848,0
102.5,62.6,24.8,116.7,24.5,89032,1
72.8,86.3,48.4,98.2,32.0,42505,0
80.5,97.1,44.4,97.6,32.5,25235,0
74.9,96.1,47.6,97.9,32.2,48619,0
82.3,99.8,39.5,93.0,30.4,36644,0
90.0,87.6,47.7,85.5,30.5,31504,0
82.6,94.1,55.0,86.2,34.2,39903,0
112.4,63.8,26.3,116.7,21.5,84777,1
78.9,89.9,41.3,93.6,34.6,32098,0
75.7,92.1,48.1,87.3,31.4,27726,0
71.6,88.5,43.5,94.4,33.3,10763,0
77.3,92.6,48.0,99.4,34.0,28467,0
78.7,97.0,42.9,93.1,33.7,6127,0
72.0,90.9,49.1,89.5,32.1,21566,0
73.6,87.0,46.5,98.4,33.2,36226,0
88.1,94.6,45.8,87.0,33.5,36135,0
78.6,90.6,40.7,87.6,32.7,39155,0
77.2,87.1,46.6,91.1,30.0,34126,0
76.4,86.0,41.2,87.2,32.3,12236,0
109.0,67.6,25.5,117.5,21.8,91172,1
70.6,96.3,39.3,93.1,33.5,29297,0
78.9,93.6,38.2,93.1,34.7,20466,0
78.7,91.9,44.3,92.6,32.4,20482,0
86.1,85.9,42.1,93.1,32.4,25386,0
111.2,68.0,20.6,114.4,21.6,94947,1
71.1,97.2,43.1,93.6,31.7,23083,0
85.7,88.1,47.4,95.8,30.9,17969,0
71.3,87.1,46.0,86.9,33.4,11804,0
87.7,98.6,45.9,96.7,34.1,30324,0
88.3,87.0,48.5,85.8,30.5,14894,0
71.8,94.0,41.7,97.1,34.5,13281,0
82.6,86.2,44.8,95.5,30.5,20247,0
81.8,94.7,44.6,85.9,34.6,39326,0
110.8,60.4,22.1,112.8,23.5,87901,1
72.9,87.1,49.6,90.2,32.6,27528,0
77.9,96.9,38.8,96.2,34.3,6953,0
105.8,66.0,21.5,117.5,24.1,81724,1
89.2,93.4,41.6,94.1,35.0,20707,0
77.7,88.9,43.3,95.9,32.0,31480,0
84.4,89.1,51.6,97.0,33.8,22016,0
112.5,66.8,24.3,114.4,21.1,82822,1
79.0,90.4,40.7,87.5,30.2,24482,0
80.9,95.2,42.3,88.2,34.4,21639,0
79.7,99.9,54.1,94.8,33.6,29903,0
113.5,63.0,19.9,108.0,21.0,86389,1
109.6,67.5,24.7,112.3,24.5,99271,1
79.8,96.8,48.7,91.7,34.0,20151,0
72.3,92.7,44.3,90.0,34.3,39297,0
89.5,97.4,50.8,91.5,30.1,41359,0
88.4,97.1,41.6,90.0,31.8,30576,0
87.0,94.2,48.0,91.9,32.7,48884,0
79.9,99.3,41.4,97.6,31.2,19527,0
81.7,91.2,54.9,87.3,34.4,14636,0
83.5,88.0,46.9,94.3,34.5,37762,0
102.7,61.4,25.0,113.7,22.9,95955,1
88.1,87.0,53.1,86.3,31.8,26771,0
77.7,94.2,38.4,86.5,31.3,42248,0
89.5,95.0,38.4,94.5,32.0,41697,0
105.8,60.7,22.0,110.5,22.1,95271,1
73.2,98.6,50.1,85.5,34.9,19349,0
88.8,94.0,53.2,93.2,31.1,38077,0
75.6,89.3,40.7,87.8,32.3,40986,0
74.6,98.1,54.1,86.5,31.3,35785,0
81.7,99.2,48.7,96.1,30.7,41587,0
73.5,87.7,40.5,88.1,32.8,37711,0
73.9,85.2,51.8,98.1,30.1,16220,0
81.3,90.9,50.5,95.1,31.2,10937,0
76.1,86.4,54.5,92.7,33.4,41020,0
85.8,94.5,41.2,88.8,34.2,47935,0
107.7,60.4,19.9,111.7,23.3,95960,1
71.5,95.2,48.7,91.4,34.9,15221,0
89.3,97.3,47.2,99.9,31.9,7970,0
108.4,56.0,24.4,107.1,21.5,88774,1
74.6,88.4,53.2,95.8,33.2,6393,0
81.3,97.7,39.4,85.2,33.9,44109,0
83.1,96.3,46.2,94.3,32.6,37162,0
84.2,86.1,38.4,88.9,32.3,33838,0
77.5,87.4,50.5,86.4,30.8,20958,0
74.5,92.5,48.5,88.6,30.4,7494,0
88.5,90.3,50.6,99.7,30.3,19162,0
106.0,62.7,22.5,112.4,23.9,87087,1
103.3,63.5,23.4,116.7,20.9,88751,1
80.8,91.8,48.2,89.9,31.4,31470,0
78.5,90.2,53.1,90.0,32.9,17506,0
70.4,98.8,40.1,94.2,32.1,19905,0
88.8,89.0,53.4,91.4,30.9,40132,0
80.2,88.4,50.8,99.3,31.1,9766,0
85.6,95.4,48.1,93.0,31.3,40169,0
75.5,87.8,49.8,85.7,34.6,25534,0
83.8,86.7,44.9,94.8,31.1,10109,0
77.1,89.1,41.4,89.7,34.1,29813,0
112.1,63.1,20.8,113.3,20.6,89205,1
75.3,100.0,40.3,93.6,30.0,35431,0
71.0,94.6,53.5,87.0,34.5,12081,0
113.7,68.6,25.9,113.7,24.9,82802,1
77.6,92.0,46.9,87.3,34.3,16342,0
114.7,57.1,18.8,108.3,23.5,96071,1
106.4,62.3,18.7,109.4,22.1,97931,1
80.6,99.3,42.7,95.4,33.2,24753,0
83.8,98.7,46.2,88.9,32.8,18725,0
103.8,60.6,20.3,114.7,24.9,87527,1
72.7,98.3,52.3,89.3,33.5,6774,0
80.4,96.9,42.4,95.8,33.8,41061,0
73.7,95.1,43.7,89.5,33.2,47489,0
71.8,95.7,49.6,91.8,31.8,7758,0
78.5,93.5,51.9,93.1,32.7,42583,0
85.6,93.6,43.7,96.8,32.0,10396,0
75.3,87.0,47.5,96.3,33.2,48231,0
76.5,99.2,54.9,91.3,31.1,36374,0
79.0,99.3,51.5,92.9,32.4,15282,0
85.8,97.9,40.4,95.9,32.9,22169,0
78.5,85.2,44.4,92.5,33.6,22149,0
87.1,94.2,54.8,87.5,33.3,28431,0
84.7,91.5,41.2,95.9,30.8,15059,0
72.0,85.8,54.0,87.5,33.9,42484,0
87.6,91.4,51.9,95.7,30.7,9299,0
112.3,60.9,23.4,114.5,21.1,86964,1
86.0,87.4,48.6,92.7,30.9,45115,0
84.6,93.0,49.9,86.3,33.1,18072,0
82.0,94.0,46.4,91.2,34.8,40244,0
101.5,57.7,19.8,106.3,20.5,86252,1
83.1,91.9,39.2,90.3,34.8,21309,0
77.7,93.3,39.5,90.5,32.1,17626,0
108.7,67.6,20.7,112.2,23.6,90777,1
77.2,89.0,42.6,88.8,34.5,24728,0
110.4,67.9,19.4,116.5,23.6,91995,1
70.7,89.4,48.5,92.4,34.0,10027,0
77.9,89.9,40.5,87.7,31.2,46760,0
73.8,85.8,42.6,93.4,32.2,24940,0
72.9,88.8,40.6,95.7,31.0,46174,0
72.6,93.8,39.0,94.3,34.1,21120,0
79.2,93.2,50.7,96.2,33.3,5139,0
106.1,66.4,24.4,114.7,22.0,80601,1
71.2,93.6,40.2,99.0,31.0,25968,0
72.0,99.8,50.5,99.6,30.3,22674,0
70.5,86.3,44.6,85.2,30.2,7499,0
85.2,97.1,47.3,91.0,31.6,23946,0
82.0,90.4,53.2,88.6,33.8,17184,0
88.9,89.4,52.1,98.9,30.4,42160,0
74.8,95.4,47.1,98.9,35.0,49525,0
83.2,85.2,39.5,86.9,31.7,42967,0
81.3,88.1,54.3,98.1,30.3,27706,0
106.3,63.5,20.3,109.6,21.9,93142,1
76.4,87.7,46.5,98.5,30.3,35013,0
81.0,87.9,54.9,91.5,32.3,33754,0
78.6,98.5,51.0,85.6,31.4,30671,0
70.7,92.2,40.0,96.3,31.0,16223,0
110.7,63.5,19.5,110.5,23.0,99842,1
103.3,64.5,19.8,108.0,21.3,99471,1
108.2,59.9,25.8,106.6,20.9,94120,1
85.0,98.5,39.1,99.9,33.9,26898,0
75.3,91.1,45.6,85.4,30.5,47395,0
85.8,95.3,46.3,96.7,34.4,21763,0
79.9,93.4,44.4,93.4,33.2,26435,0
75.8,86.1,49.1,88.4,34.4,10789,0
72.6,95.1,51.5,93.4,33.1,41237,0
89.7,93.0,38.7,92.4,33.5,49928,0
80.3,92.4,47.5,88.3,30.8,26262,0
76.5,92.5,54.9,97.6,34.2,28527,0
110.8,64.2,22.7,107.4,24.8,85112,1
113.8,62.0,22.9,108.6,23.6,93337,1
85.0,95.6,48.0,86.3,33.2,31763,0
88.8,92.2,38.2,87.5,33.7,31987,0
103.5,68.6,23.0,115.1,22.0,91938,1
88.6,98.8,46.9,88.2,34.1,40361,0
113.7,58.6,20.9,112.9,24.1,93449,1
114.3,68.4,24.2,112.6,23.3,86133,1
82.1,87.8,39.8,90.1,32.6,38011,0
84.6,91.9,53.4,98.5,34.8,14233,0
89.6,89.6,53.7,93.8,32.5,25404,0
73.2,95.7,38.5,90.4,33.2,18832,0
114.4,62.4,20.4,112.9,22.2,87344,1
74.4,90.5,38.7,95.1,32.1,34589,0
88.3,86.8,42.9,90.3,33.0,30324,0
77.5,91.8,53.3,87.3,33.5,13266,0
71.7,88.2,50.2,87.4,30.7,28074,0
111.1,61.3,19.2,107.9,20.3,93273,1
77.7,89.6,47.2,99.9,32.7,24246,0
74.9,90.5,48.1,99.9,32.2,40268,0
83.4,90.6,54.5,88.3,32.9,44778,0
72.2,85.3,47.0,97.4,30.4,6954,0
75.8,94.3,48.2,98.1,33.7,30357,0
105.8,61.4,25.2,114.0,21.1,89751,1
86.4,97.3,39.3,94.1,31.9,29524,0
79.4,91.5,51.4,92.2,30.8,30938,0
79.1,85.5,39.3,94.0,34.7,13031,0
101.2,68.4,26.5,112.5,21.1,88927,1
78.2,88.3,46.3,98.5,33.2,40212,0
86.6,89.7,47.6,95.2,31.8,31976,0
73.4,99.6,48.0,87.0,31.4,42289,0
71.1,97.3,53.9,87.1,31.2,48853,0
104.5,66.1,26.2,112.2,23.5,96116,1
114.8,67.5,26.2,110.6,24.1,98630,1
87.2,92.2,40.3,92.0,33.2,49098,0
88.4,98.4,40.6,88.4,33.7,33282,0
72.9,97.2,44.6,98.7,33.9,24013,0
109.9,60.8,24.5,116.9,24.8,83695,1
111.8,68.3,18.4,107.4,23.6,92234,1
86.5,99.4,48.7,93.3,33.6,7904,0
72.2,88.8,41.4,92.7,32.7,44495,0
71.9,94.2,50.4,94.5,30.4,12395,0
80.3,99.1,50.2,86.7,31.4,17733,0
104.8,57.6,19.3,117.9,24.7,92420,1
82.7,87.8,44.1,97.1,34.9,45908,0
