vehicle_age,mileage,days_since_last_service,oil_pressure,engine_temperature,tire_pressure,brake_fluid_level,brake_temperature,driving_pattern,days_until_failure,failure_probability,component_at_risk,brake_temp_deviation,oil_pressure_deviation,avg_daily_mileage,brake_risk_score,engine_risk_score,sensor_variance,mileage_category,driving_encoded
1,42708,200,44.6,88.2,30.2,85.7,72.8,highway,45,2.2,none,-7.200000000000003,-1.3999999999999986,116.68852459016394,0.44802,0.674832,0.2597702044088957,0,0
8,12481,258,54.8,100.0,34.9,88.4,76.9,mixed,115,10.0,none,-3.0999999999999943,8.799999999999997,4.27285176309483,0.37940250000000003,0.6213525714285714,0.32615676737176524,0,1
6,49421,156,49.8,100.0,26.4,94.1,80.1,mixed,28,30.7,tires,0.09999999999999432,3.799999999999997,22.556366955727977,0.46460250000000003,0.7691125714285714,0.2519164669818326,0,1
2,12249,44,54.9,97.1,28.4,99.9,77.0,highway,15,50.8,tires,-3.0,8.899999999999999,16.756497948016417,0.3389725,0.6038531428571429,0.3003303904226788,0,0
6,18408,100,26.7,95.1,33.9,91.7,79.0,highway,3,84.4,oil_system,-1.0,-19.3,8.401643085349155,0.39107000000000003,0.6170605714285714,0.25577826476665444,0,0
7,53351,171,51.2,85.7,35.0,90.7,70.4,mixed,15,31.5,general_service,-9.599999999999994,5.200000000000003,20.87284820031299,0.44752749999999997,0.7031182857142857,0.41801139439121976,1,1
9,45619,343,43.9,91.1,30.8,87.8,77.9,mixed,31,2.2,none,-2.0999999999999943,-2.1000000000000014,13.882836275106513,0.4683475,0.7030474285714284,0.2047795611927316,0,1
4,46128,157,46.3,94.9,33.2,55.3,86.0,highway,11,75.8,brakes,6.0,0.29999999999999716,31.572895277207394,0.61577,0.7267977142857143,0.17376220635909453,0,0
8,5833,252,34.5,92.9,30.6,98.9,82.4,city,15,42.3,oil_system,2.4000000000000057,-11.5,1.9969188634029442,0.3480325,0.5541891428571429,0.10842613510181323,0,2
3,13286,147,52.3,86.3,32.0,89.4,83.2,mixed,169,22.7,none,3.200000000000003,6.299999999999997,12.122262773722628,0.403115,0.5462868571428571,0.2939431004400278,0,1
4,66172,22,40.9,102.9,30.3,93.7,85.9,mixed,11,50.9,engine,5.900000000000006,-5.100000000000001,45.29226557152635,0.5310800000000001,0.8526880000000001,0.1244070533604564,1,1
1,27458,6,38.7,91.1,20.0,95.4,73.4,mixed,6,90.7,tires,-6.599999999999994,-7.299999999999997,75.02185792349727,0.37834500000000004,0.6304034285714285,0.27093062384169153,0,1
4,22400,178,51.0,95.5,32.6,98.5,70.9,mixed,52,13.8,none,-9.099999999999994,5.0,15.331964407939767,0.34485,0.6353142857142857,0.3365150499257508,0,1
10,28181,198,50.8,110.3,33.5,99.7,86.7,highway,5,82.9,engine,6.700000000000003,4.799999999999997,7.718707203505889,0.4183025,0.7430097142857143,0.21719944402765426,0,0
5,34987,85,41.0,106.1,33.5,97.1,78.4,highway,1,80.5,engine,-1.5999999999999943,-5.0,19.160460021905806,0.4112175000000001,0.7462337142857143,0.2574212070731576,0,0
5,40160,222,52.0,95.0,34.1,96.5,89.1,mixed,104,11.1,none,9.099999999999994,6.0,21.9934282584885,0.46904999999999997,0.7034971428571428,0.206908622668192,0,1
4,45745,283,51.7,89.7,34.3,93.0,76.2,highway,91,20.8,none,-3.799999999999997,5.700000000000003,31.310746064339494,0.44366250000000007,0.6955514285714286,0.33886202093805295,0,0
1,24966,101,43.9,103.2,32.2,86.4,87.3,city,10,51.9,engine,7.299999999999997,-2.1000000000000014,68.21311475409836,0.459215,0.6895782857142858,0.12867545670249783,0,2
7,7967,220,47.3,97.1,31.4,89.8,82.9,city,173,22.4,none,2.9000000000000057,1.2999999999999972,3.11697965571205,0.38721750000000005,0.5867251428571428,0.17458571454006863,0,2
3,65101,141,38.9,89.6,33.8,61.0,78.1,highway,9,62.8,brakes,-1.9000000000000057,-7.100000000000001,59.39872262773723,0.6116524999999999,0.7724039999999999,0.24875791928961186,1,0
6,14330,0,20.1,92.4,30.3,92.9,72.1,mixed,4,95.4,oil_system,-7.900000000000006,-25.9,6.540392514833409,0.34907499999999997,0.5853200000000001,0.23396369427651056,0,1
1,45145,248,47.6,91.1,27.0,96.5,88.5,highway,27,37.4,tires,8.5,1.6000000000000014,123.34699453551913,0.47911250000000005,0.7011514285714284,0.184599669719625,0,0
3,47036,299,43.0,90.5,32.5,77.1,98.2,city,22,25.8,brakes,18.200000000000003,-3.0,42.916058394160586,0.5905400000000001,0.7052868571428571,0.16491818368683034,0,2
10,8256,238,53.2,102.0,30.6,88.6,82.6,highway,18,41.4,engine,2.5999999999999943,7.200000000000003,2.2612982744453576,0.39094000000000007,0.6158811428571429,0.23127010086077757,0,0
2,60806,194,45.5,86.1,33.7,96.6,84.4,city,22,28.1,general_service,4.400000000000006,-0.5,83.18194254445964,0.5015150000000002,0.735224,0.26604225264826087,1,2
5,46804,276,47.4,100.2,30.2,90.0,74.6,city,23,33.0,engine,-5.400000000000006,1.3999999999999986,25.63198247535597,0.45041,0.7597874285714286,0.25910817601715463,0,2
9,16423,168,42.0,86.5,34.5,95.5,94.8,mixed,14,58.0,brakes,14.799999999999997,-4.0,4.997869750456482,0.4360075,0.5599777142857142,0.24737873737524996,0,1
5,34271,185,52.9,99.1,32.9,86.2,86.1,highway,109,18.8,none,6.099999999999994,6.899999999999999,18.768346111719605,0.47837750000000007,0.7033697142857143,0.20124407203256994,0,0
4,27947,15,51.9,87.6,30.4,88.0,85.9,highway,129,14.1,none,5.900000000000006,5.899999999999999,19.128678986995208,0.4554675,0.6123594285714284,0.2543686606735976,0,0
3,6654,65,46.9,93.4,30.9,58.9,101.9,mixed,3,79.9,brakes,21.900000000000006,0.8999999999999986,6.071167883211679,0.5680850000000001,0.5603302857142857,0.15017940666532964,0,1
7,26880,207,50.4,88.9,32.4,96.1,79.6,mixed,68,23.7,none,-0.4000000000000057,4.399999999999999,10.51643192488263,0.39925,0.6155200000000001,0.2802672234730418,0,1
4,39355,99,42.4,92.4,31.4,91.3,72.4,city,79,9.5,none,-7.599999999999994,-3.6000000000000014,26.93702943189596,0.4184375000000001,0.68542,0.25167733558124744,0,2
5,29289,363,46.5,95.3,27.9,85.7,84.0,city,21,25.8,tires,4.0,0.5,16.03997809419496,0.4592725,0.6617274285714285,0.16155184488795915,0,2
7,16081,209,50.5,97.6,30.2,88.9,85.9,mixed,166,13.3,none,5.900000000000006,4.5,6.291471048513302,0.4226525000000001,0.6220382857142857,0.17470987112468814,0,1
2,22047,270,47.8,106.4,32.5,93.6,88.5,mixed,2,89.2,engine,8.5,1.7999999999999972,30.160054719562243,0.43151750000000005,0.696188,0.15312433669469308,0,1
5,13355,238,30.1,87.3,32.8,89.5,72.8,highway,9,63.3,oil_system,-7.200000000000003,-15.899999999999999,7.313800657174151,0.36133750000000003,0.5522771428571428,0.26164674941409444,0,0
6,6494,76,43.0,85.7,27.1,98.3,81.0,city,18,33.9,tires,1.0,-3.0,2.9639434048379734,0.3461850000000001,0.5156902857142858,0.18773552463112111,0,2
5,47604,359,42.9,109.1,33.4,94.4,74.0,mixed,7,82.5,engine,-6.0,-3.1000000000000014,26.07009857612267,0.43461,0.8138445714285714,0.3265494786339349,0,1
7,77818,113,41.5,101.9,33.9,99.2,80.6,city,8,78.6,engine,0.5999999999999943,-4.5,30.4452269170579,0.519745,0.8935577142857143,0.21750359305559763,1,2
4,46832,146,33.5,96.2,34.5,88.0,75.1,city,14,68.6,oil_system,-4.900000000000006,-12.5,32.054757015742645,0.45948,0.7370422857142858,0.27594600982397627,0,2
5,17460,241,49.0,102.4,34.6,97.0,72.0,mixed,8,71.3,engine,-8.0,3.0,9.561883899233298,0.34215,0.6549828571428571,0.34421276827993874,0,1
10,41620,183,53.4,90.1,34.0,94.4,71.1,city,106,12.8,none,-8.900000000000006,7.399999999999999,11.399616543412764,0.4080499999999999,0.6813371428571429,0.3867346960380948,0,2
7,35137,262,42.1,95.5,30.5,93.2,75.3,city,71,7.5,none,-4.700000000000003,-3.8999999999999986,13.746870109546165,0.4128425,0.6862622857142857,0.2064327900868338,0,2
10,71035,230,50.3,91.1,32.4,98.1,87.7,mixed,21,27.1,general_service,7.700000000000003,4.299999999999997,19.456313338811285,0.5350375,0.8047114285714285,0.21253002099974647,1,1
8,38524,79,25.4,86.5,31.5,86.8,82.5,city,1,88.0,oil_system,2.5,-20.6,13.188634029441971,0.47251000000000004,0.6483817142857142,0.1956983040795403,0,2
6,24242,204,46.3,86.6,31.3,88.1,80.5,mixed,40,22.9,none,0.5,0.29999999999999716,11.064354176175263,0.4242550000000001,0.5918251428571428,0.2441462410824197,0,1
7,17400,333,41.0,93.9,34.1,94.1,79.0,city,53,2.4,none,-1.0,-5.0,6.807511737089202,0.38015000000000004,0.6061714285714286,0.23527400145586513,0,2
6,41926,242,38.6,104.3,31.0,98.1,74.3,city,18,28.9,engine,-5.700000000000003,-7.399999999999999,19.13555454130534,0.40866500000000006,0.7637039999999999,0.25764485418890604,0,2
1,72113,20,47.0,85.7,27.2,89.6,79.7,highway,19,28.9,tires,-0.29999999999999716,1.0,197.03005464480876,0.5354825000000001,0.7781662857142857,0.2377936482772358,1,0
7,20515,165,49.5,96.4,34.8,97.5,97.0,mixed,11,51.8,brakes,17.0,3.5,8.026212832550861,0.4480375,0.632917142857143,0.15036633271316224,0,1
4,38776,248,24.9,91.6,31.1,97.5,75.0,highway,1,86.6,oil_system,-5.0,-21.1,26.54072553045859,0.40569,0.6785325714285714,0.20588229402954125,0,0
1,14494,320,54.1,95.1,32.1,94.9,88.6,highway,150,21.3,none,8.599999999999994,8.100000000000001,39.60109289617486,0.408485,0.6014045714285714,0.208607310635433,0,0
5,42667,340,21.7,91.7,31.9,89.2,85.3,city,1,83.7,oil_system,5.299999999999997,-24.3,23.366374589266155,0.48566750000000003,0.6946680000000001,0.2168552476840928,0,2
4,5734,318,40.1,94.9,23.5,95.4,70.6,highway,2,97.4,tires,-9.400000000000006,-5.899999999999999,3.9247091033538672,0.312835,0.5652217142857142,0.24947408957549094,0,0
5,60395,322,51.7,90.5,28.7,86.7,83.0,mixed,25,29.0,tires,3.0,5.700000000000003,33.075027382256295,0.5295375,0.7587228571428571,0.24054146483825173,1,1
1,48371,114,45.9,101.6,33.3,99.6,86.1,mixed,16,43.3,engine,6.099999999999994,-0.10000000000000142,132.16120218579235,0.4667275000000001,0.7740554285714285,0.15667742401724802,0,1
8,69482,118,48.4,93.1,31.9,91.1,74.8,mixed,18,53.6,general_service,-5.200000000000003,2.3999999999999986,23.787059226292367,0.504055,0.809928,0.2750275418034936,1,1
8,7733,147,53.7,97.5,30.7,75.1,96.7,mixed,28,38.6,brakes,16.700000000000003,7.700000000000003,2.647381033892503,0.4932825,0.5880748571428571,0.15685729205059118,0,1
3,5529,183,52.0,88.2,20.7,92.0,80.5,city,1,81.3,tires,0.5,6.0,5.04470802919708,0.3638225000000001,0.526116,0.3713599644583075,0,2
7,33198,360,41.3,91.5,26.7,93.6,73.9,mixed,30,38.2,tires,-6.099999999999994,-4.700000000000003,12.988262910798122,0.40099500000000005,0.6556491428571428,0.19170647062165733,0,1
3,69003,244,52.5,92.7,26.6,97.0,87.8,mixed,15,43.3,tires,7.799999999999997,6.5,62.958941605839414,0.5342075000000001,0.8057262857142857,0.24068637760883996,1,1
7,32694,108,18.9,94.7,33.7,89.1,71.1,city,4,87.1,oil_system,-8.900000000000006,-27.1,12.791079812206572,0.404285,0.6719188571428572,0.34346634879050425,0,2
2,77199,97,53.0,86.2,34.9,67.9,86.5,highway,13,73.0,brakes,6.5,7.0,105.60738714090287,0.6513475,0.8013674285714285,0.32583556746208214,1,0
9,40724,83,21.7,96.3,32.5,90.1,89.4,mixed,2,77.2,oil_system,9.400000000000006,-24.3,12.393183201460742,0.49406000000000005,0.7131817142857143,0.23651015220312135,0,1
5,18328,116,51.0,92.9,32.7,93.0,80.4,mixed,104,22.1,none,0.4000000000000057,5.0,10.03723986856517,0.39192000000000005,0.604169142857143,0.2575208404781654,0,1
4,18163,11,47.7,96.3,31.5,98.2,93.7,highway,12,68.1,brakes,13.700000000000003,1.7000000000000028,12.431895961670088,0.4265075,0.6229377142857143,0.1034109363048657,0,0
5,23163,82,43.4,94.2,32.1,74.5,95.8,highway,20,40.2,brakes,15.799999999999997,-2.6000000000000014,12.685104052573932,0.5303575,0.6309377142857142,0.1014996604102574,0,0
1,34787,337,50.0,89.4,33.9,61.9,82.1,city,13,78.0,brakes,2.0999999999999943,4.0,95.0464480874317,0.5487175,0.650005142857143,0.2795919459043288,0,2
2,63379,61,50.2,94.7,31.5,93.5,95.7,mixed,12,52.2,brakes,15.700000000000003,4.200000000000003,86.70177838577291,0.5639975,0.7946588571428572,0.1419671547661902,1,1
10,17516,135,49.5,97.9,32.4,82.6,93.5,city,27,53.9,brakes,13.5,3.5,4.797589701451657,0.47869000000000006,0.6294925714285714,0.11344776580274134,0,2
10,10063,13,52.0,111.5,33.8,90.1,77.4,city,5,79.3,engine,-2.5999999999999943,6.0,2.756231169542591,0.36940750000000006,0.6773948571428571,0.33233287184366955,0,2
9,34580,149,19.8,99.9,31.1,98.0,85.5,mixed,3,78.0,oil_system,5.5,-26.2,10.523432744978697,0.43545,0.7091771428571428,0.2490715471224029,0,1
7,25807,224,52.4,104.6,34.5,86.6,75.2,mixed,13,72.6,engine,-4.799999999999997,6.399999999999999,10.096635367762127,0.4122175,0.7009422857142856,0.32965229889758363,0,1
8,7783,346,45.0,86.6,33.7,94.7,72.3,mixed,90,5.8,none,-7.700000000000003,-1.0,2.6644984594317016,0.32720750000000004,0.5259891428571428,0.33420757676781687,0,1
2,31853,144,52.1,114.8,31.8,96.7,82.2,city,7,77.6,engine,2.200000000000003,6.100000000000001,43.57455540355677,0.41998250000000004,0.7834119999999999,0.30967335685721475,0,2
2,18322,105,24.3,86.3,32.5,86.5,85.7,mixed,4,76.4,oil_system,5.700000000000003,-21.7,25.064295485636116,0.435855,0.5664308571428571,0.23211962155625657,0,1
7,22350,87,52.6,108.6,32.4,97.8,86.6,highway,1,83.1,engine,6.599999999999994,6.600000000000001,8.744131455399062,0.40997500000000003,0.7099714285714286,0.21313117842996798,0,0
8,74553,355,45.6,85.0,33.5,93.9,91.3,mixed,12,72.6,brakes,11.299999999999997,-0.3999999999999986,25.52310852447792,0.5729325,0.7839262857142857,0.25870955604533113,1,1
10,48049,335,48.9,91.6,31.0,65.6,114.2,mixed,3,92.1,brakes,34.2,2.8999999999999986,13.160503971514654,0.6973225000000002,0.7156245714285714,0.27497112199207263,0,1
5,5183,74,29.7,93.8,30.6,87.9,75.2,highway,14,71.7,oil_system,-4.799999999999997,-16.3,2.838444687842278,0.3561075,0.5567319999999999,0.17870970946655798,0,0
2,31518,205,50.3,96.1,31.2,89.1,84.7,highway,160,9.8,none,4.700000000000003,4.299999999999997,43.116279069767444,0.455745,0.6752148571428571,0.18742510471935908,0,0
4,30500,228,48.4,95.3,20.3,97.0,85.7,mixed,2,77.4,tires,5.700000000000003,2.3999999999999986,20.876112251882272,0.42955,0.6665714285714285,0.3442332108735086,0,1
4,8362,30,29.5,86.3,31.9,92.4,70.6,highway,8,57.6,oil_system,-9.400000000000006,-16.5,5.723477070499658,0.32990499999999995,0.5265908571428571,0.2553495455959057,0,0
3,20885,316,43.3,99.1,32.9,76.2,99.0,highway,28,40.2,brakes,19.0,-2.700000000000003,19.05565693430657,0.5315125,0.6498257142857142,0.058218695563650634,0,0
10,44038,132,46.7,85.3,33.5,62.5,86.3,mixed,14,50.8,brakes,6.299999999999997,0.7000000000000028,12.061900849082443,0.586545,0.6635805714285714,0.27090726958256317,0,1
2,41853,206,54.4,94.6,34.5,65.0,112.6,highway,1,88.4,brakes,32.599999999999994,8.399999999999999,57.254445964432286,0.6775325,0.7079834285714286,0.23382682555981352,0,0
6,19329,232,48.5,89.9,32.5,86.3,88.9,mixed,155,9.3,none,8.900000000000006,2.5,8.821999087174806,0.4518725,0.5910302857142857,0.20600023743808268,0,1
1,12584,21,39.2,108.1,33.2,98.2,81.7,city,7,82.4,engine,1.7000000000000028,-6.799999999999997,34.38251366120219,0.36456,0.6680502857142857,0.2390537847810416,0,2
9,99666,350,46.6,91.0,31.6,94.6,75.8,highway,11,72.4,general_service,-4.200000000000003,0.6000000000000014,30.330493000608644,0.571265,0.918664,0.25555856253776627,2,0
10,29596,310,38.4,108.8,33.4,86.6,89.3,mixed,6,77.7,engine,9.299999999999997,-7.600000000000001,8.106272254176938,0.47809,0.7400982857142857,0.18622368684616894,0,1
6,74617,290,40.2,87.5,30.4,94.4,91.6,city,9,52.9,brakes,11.599999999999994,-5.799999999999997,34.056138749429486,0.5725425,0.798468,0.1500888342391442,1,2
10,13912,166,29.6,87.9,33.0,93.5,84.7,mixed,8,54.1,oil_system,4.700000000000003,-16.4,3.8104628868803068,0.39632999999999996,0.5579337142857144,0.20974376025068478,0,1
1,29726,15,48.2,98.9,21.2,86.9,72.2,mixed,1,83.0,tires,-7.799999999999997,2.200000000000003,81.21857923497268,0.408965,0.6840468571428572,0.37323742998033044,0,1
5,49669,134,36.5,92.8,34.3,99.5,86.2,mixed,25,31.7,oil_system,6.200000000000003,-9.5,27.200985761226725,0.4707225,0.7289617142857143,0.19351495553907513,0,1
3,17116,196,18.6,98.6,34.0,86.5,81.4,highway,6,91.9,oil_system,1.4000000000000057,-27.4,15.616788321167883,0.41564000000000006,0.6318925714285714,0.32114952614100106,0,0
2,31096,162,54.8,98.0,34.1,91.0,80.4,mixed,180,6.2,none,0.4000000000000057,8.799999999999997,42.538987688098494,0.4308400000000001,0.684384,0.2851890580295102,0,1
10,17267,283,38.1,93.8,34.0,68.2,112.7,city,1,84.0,brakes,32.7,-7.899999999999999,4.729389208436045,0.6052675000000001,0.6050679999999999,0.2542390916972439,0,2
10,52173,9,40.5,94.8,30.8,84.7,98.5,city,10,58.1,brakes,18.5,-5.5,14.290057518488085,0.5779825000000001,0.7504062857142857,0.08654491709937082,1,2
9,71806,122,45.2,95.2,26.1,96.4,87.8,highway,20,31.5,tires,7.799999999999997,-0.7999999999999972,21.852099817407183,0.543315,0.8312240000000001,0.16197212340958636,1,0
1,20759,91,44.8,106.7,30.8,95.7,85.0,highway,1,98.1,engine,5.0,-1.2000000000000028,56.71857923497268,0.4069475,0.6927502857142858,0.1809579677500128,0,0
4,33768,202,38.6,112.3,32.1,93.0,89.1,mixed,7,90.2,engine,9.099999999999994,-7.399999999999999,23.1129363449692,0.46532,0.7767862857142857,0.22123690666091442,0,1
10,10222,109,21.9,94.1,31.2,89.4,79.8,highway,4,95.4,oil_system,-0.20000000000000284,-24.1,2.799780881950151,0.38185499999999994,0.5786022857142856,0.21127828221244957,0,0
10,47913,157,48.4,92.5,34.2,97.9,80.0,mixed,80,14.4,none,0.0,2.3999999999999986,13.123253903040263,0.44713250000000004,0.7202234285714286,0.2680095282291142,0,1
9,38293,55,47.8,98.1,31.9,96.2,87.8,mixed,96,11.4,none,7.799999999999997,1.7999999999999972,11.653377967133293,0.4602325,0.7137434285714285,0.13501531494984761,0,1
7,27744,32,42.8,99.7,32.3,94.0,93.0,city,14,69.1,brakes,13.0,-3.200000000000003,10.854460093896714,0.4623600000000001,0.6806902857142858,0.055312828062351146,0,2
7,13745,272,45.9,94.0,30.9,93.4,83.7,mixed,51,2.0,none,3.700000000000003,-0.10000000000000142,5.377543035993741,0.3922625,0.5921228571428572,0.16019658712653778,0,1
3,16270,278,42.2,92.3,32.1,83.5,98.9,mixed,21,29.1,brakes,18.900000000000006,-3.799999999999997,14.844890510948906,0.49402500000000005,0.5925085714285714,0.13567455711139587,0,1
8,82703,118,45.2,98.4,30.9,86.4,85.5,mixed,9,52.6,general_service,5.5,-0.7999999999999972,28.31324888736734,0.5963575,0.8930977142857144,0.12707500816875716,2,1
6,8693,66,54.0,89.8,28.7,96.5,82.5,highway,22,43.0,tires,2.5,8.0,3.967594705613875,0.3639825,0.5479148571428571,0.27387280170158057,0,0
5,38339,62,51.2,87.6,33.3,51.4,113.4,mixed,5,82.8,brakes,33.400000000000006,5.200000000000003,20.99616648411829,0.7195475,0.6539274285714285,0.32021086104593266,0,1
2,22984,293,41.4,97.0,22.5,89.8,76.4,mixed,4,91.4,tires,-3.5999999999999943,-4.600000000000001,31.441860465116278,0.39876000000000006,0.6462217142857143,0.2566878600670986,0,1
5,5771,362,46.9,89.3,34.9,73.9,94.6,mixed,30,26.7,brakes,14.599999999999994,0.8999999999999986,3.160460021905805,0.4841775,0.5333697142857142,0.23289211794966383,0,1
2,42964,8,44.0,91.7,30.8,57.1,83.8,highway,12,56.7,brakes,3.799999999999997,-2.0,58.77428180574555,0.59276,0.695856,0.15544166951891283,0,0
7,14980,321,41.8,95.6,30.3,96.7,81.8,city,172,23.1,none,1.7999999999999972,-4.200000000000003,5.860719874804382,0.3762,0.6062057142857142,0.13367309591343407,0,2
3,13823,83,41.2,85.5,31.6,96.2,92.8,highway,12,59.7,brakes,12.799999999999997,-4.799999999999997,12.612226277372264,0.41905749999999997,0.5438634285714286,0.20157111546066678,0,0
7,71931,117,39.7,102.0,30.6,94.0,86.2,city,14,58.7,engine,6.200000000000003,-6.299999999999997,28.142018779342724,0.5456275,0.8705811428571428,0.11159152271645399,1,2
6,5706,25,36.9,97.7,32.3,85.1,84.4,highway,27,38.7,oil_system,4.400000000000006,-9.100000000000001,2.604290278411684,0.4040150000000001,0.5811097142857142,0.1341332860035704,0,0
8,33557,49,36.0,86.3,34.4,92.2,82.7,city,15,48.5,oil_system,2.700000000000003,-10.0,11.488188976377952,0.4419925,0.6273708571428571,0.25989147116164635,0,2
1,17523,278,41.5,110.0,31.3,98.4,75.0,mixed,5,82.5,engine,-5.0,-4.5,47.877049180327866,0.34940750000000004,0.6986634285714286,0.30873854668518175,0,1
3,14232,150,45.8,92.2,32.0,91.3,86.2,city,72,15.7,none,6.200000000000003,-0.20000000000000284,12.985401459854014,0.41083,0.5837851428571429,0.16769381618412332,0,2
8,92919,288,39.8,92.2,31.0,98.4,83.4,city,11,77.6,general_service,3.4000000000000057,-6.200000000000003,31.81068127353646,0.5714975,0.8985331428571429,0.12856057818462277,2,2
5,49401,126,42.9,89.8,32.8,89.3,80.3,highway,91,14.0,none,0.29999999999999716,-3.1000000000000014,27.05421686746988,0.4821525,0.7107468571428571,0.22262681776327478,0,0
1,19063,312,47.3,103.7,32.9,95.6,71.1,mixed,22,43.3,engine,-8.900000000000006,1.2999999999999972,52.08469945355191,0.34745750000000003,0.6688234285714285,0.33056478069431605,0,1
4,25022,348,53.0,108.9,30.7,91.6,73.8,city,4,89.7,engine,-6.200000000000003,7.0,17.12662559890486,0.387155,0.7223737142857143,0.3517453570045478,0,2
3,30147,95,39.7,97.2,33.4,92.0,74.1,mixed,178,10.3,none,-5.900000000000006,-6.299999999999997,27.506386861313867,0.39976750000000005,0.6760165714285714,0.2606619751645304,0,1
